ticket_id,bol_ts,terminal_code,sold_to_id,payer_id,bill_to_id,product_code,gallons_net,gallons_gross,temperature_f,status
BOL-2026-000740,2026-06-09 12:55:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,5643.9,5768.1,91.9,delivered
BOL-2026-000741,2026-06-17 08:25:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,5615.4,5688.2,78.8,delivered
BOL-2026-000742,2026-06-06 20:00:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,7882.7,7971.0,84.9,delivered
BOL-2026-000743,2026-06-10 11:50:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,5277.9,5331.8,74.8,delivered
BOL-2026-000744,2026-06-21 08:35:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,5311.7,5441.1,95.3,delivered
BOL-2026-000745,2026-07-20 10:45:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,4180.5,4245.6,94.6,delivered
BOL-2026-000746,2026-07-31 20:35:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,7039.2,7135.9,79.9,delivered
BOL-2026-000747,2026-07-09 09:45:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,3994.6,4062.5,97.8,delivered
BOL-2026-000748,2026-07-05 18:40:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,6865.3,6943.0,76.4,delivered
BOL-2026-000749,2026-06-06 05:55:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,4383.9,4425.5,81.1,delivered
BOL-2026-000750,2026-06-07 20:50:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,7574.9,7741.6,91.9,quality_hold
BOL-2026-000751,2026-07-02 09:55:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,5429.9,5523.9,85.1,delivered
BOL-2026-000752,2026-07-24 07:30:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,3943.9,3986.8,84.2,delivered
BOL-2026-000753,2026-07-29 11:50:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,7037.3,7111.6,75.3,delivered
BOL-2026-000754,2026-07-14 06:05:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,3979.8,4042.4,82.8,delivered
BOL-2026-000755,2026-07-16 11:10:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,4299.7,4349.0,85.5,delivered
BOL-2026-000756,2026-07-09 11:55:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,7750.9,7841.9,86.1,delivered
BOL-2026-000757,2026-06-04 16:25:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,7450.1,7580.2,85.3,delivered
BOL-2026-000758,2026-07-22 14:35:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,7959.6,8079.2,93.4,delivered
BOL-2026-000759,2026-06-05 19:05:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,5068.8,5198.2,97.0,delivered
BOL-2026-000760,2026-06-20 09:35:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,7989.3,8069.2,74.5,delivered
BOL-2026-000761,2026-07-15 09:35:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,6636.6,6732.8,81.0,delivered
BOL-2026-000762,2026-07-25 12:40:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,5308.3,5378.8,89.5,delivered
BOL-2026-000763,2026-07-10 21:40:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,4380.6,4480.0,92.9,delivered
BOL-2026-000764,2026-06-19 20:25:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,4008.2,4048.8,82.5,delivered
BOL-2026-000765,2026-06-12 10:55:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,4571.6,4669.4,91.0,delivered
BOL-2026-000766,2026-07-21 10:15:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,6327.9,6435.3,84.6,delivered
BOL-2026-000767,2026-06-15 06:50:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,5440.8,5542.2,87.0,delivered
BOL-2026-000768,2026-06-22 05:30:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,7970.3,8100.5,96.3,delivered
BOL-2026-000769,2026-07-30 21:25:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,7742.3,7872.3,97.3,delivered
BOL-2026-000770,2026-07-31 09:45:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,5290.2,5330.0,76.7,delivered
BOL-2026-000771,2026-06-03 08:20:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,4769.6,4844.0,82.6,delivered
BOL-2026-000772,2026-07-11 11:45:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,7175.2,7267.8,78.7,delivered
BOL-2026-000773,2026-07-23 07:40:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,6454.0,6571.1,86.3,quality_hold
BOL-2026-000774,2026-07-14 17:10:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,5498.9,5534.3,74.3,delivered
BOL-2026-000775,2026-06-23 19:40:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,5754.6,5904.7,97.8,delivered
BOL-2026-000776,2026-06-21 18:55:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,6383.6,6429.8,76.1,delivered
BOL-2026-000777,2026-07-04 21:25:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,7126.9,7206.1,76.1,delivered
BOL-2026-000778,2026-07-27 18:10:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,7123.1,7178.6,77.3,delivered
BOL-2026-000779,2026-06-28 20:00:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,ULSD,6374.9,6449.2,85.9,delivered
BOL-2026-000780,2026-06-17 05:10:00,DAL,APEX-DAL,APEX-PAYER,APEX-BILL,RBOB,7470.7,7601.1,85.3,delivered
BOL-2026-000781,2026-07-26 18:10:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,4174.8,4206.5,76.9,delivered
BOL-2026-000782,2026-07-31 07:45:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,5714.8,5804.3,94.8,delivered
BOL-2026-000783,2026-07-04 08:25:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,7057.3,7114.1,77.9,delivered
BOL-2026-000784,2026-06-23 09:25:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,5013.7,5094.7,95.9,delivered
BOL-2026-000785,2026-06-21 21:50:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,6678.9,6763.7,78.4,delivered
BOL-2026-000786,2026-07-18 15:25:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,4445.1,4538.6,90.5,delivered
BOL-2026-000787,2026-06-07 16:10:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,4790.5,4845.7,85.6,delivered
BOL-2026-000788,2026-07-27 08:15:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,3904.4,3966.8,95.5,delivered
BOL-2026-000789,2026-07-23 21:40:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6852.4,6926.4,84.0,delivered
BOL-2026-000790,2026-06-09 09:00:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,4740.3,4812.0,93.6,delivered
BOL-2026-000791,2026-07-10 15:10:00,HSC,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,4067.3,4130.6,94.6,delivered
BOL-2026-000792,2026-06-17 09:15:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6315.9,6409.1,92.8,delivered
BOL-2026-000793,2026-07-20 18:00:00,HSC,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,5251.6,5336.2,95.8,quality_hold
BOL-2026-000794,2026-06-22 05:05:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,3985.9,4049.8,95.6,delivered
BOL-2026-000795,2026-06-26 07:10:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,7554.2,7670.4,82.3,delivered
BOL-2026-000796,2026-07-05 12:40:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,5775.0,5812.2,74.3,delivered
BOL-2026-000797,2026-06-14 14:10:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,7673.2,7760.0,76.4,delivered
BOL-2026-000798,2026-07-05 20:25:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6232.9,6279.5,76.6,delivered
BOL-2026-000799,2026-07-31 18:15:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6654.8,6719.2,81.5,delivered
BOL-2026-000800,2026-07-06 20:25:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,3194.9,3226.4,81.9,delivered
BOL-2026-000801,2026-06-21 14:50:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,5658.8,5740.8,81.0,delivered
BOL-2026-000802,2026-06-14 07:35:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,3061.4,3125.2,90.2,delivered
BOL-2026-000803,2026-06-29 21:50:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,4895.1,4962.7,90.7,delivered
BOL-2026-000804,2026-07-18 10:05:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,3961.3,4022.4,94.3,delivered
BOL-2026-000805,2026-06-17 18:55:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6676.7,6761.4,88.2,delivered
BOL-2026-000806,2026-07-21 17:25:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,4941.3,4998.2,85.6,delivered
BOL-2026-000807,2026-07-19 08:05:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6016.2,6062.8,77.2,delivered
BOL-2026-000808,2026-06-04 07:35:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,4836.6,4902.5,90.3,delivered
BOL-2026-000809,2026-07-11 08:05:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,5362.5,5423.3,85.2,delivered
BOL-2026-000810,2026-07-05 21:20:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,5594.5,5630.8,74.4,delivered
BOL-2026-000811,2026-07-31 08:30:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,5124.3,5158.7,74.9,delivered
BOL-2026-000812,2026-07-13 14:55:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,4499.8,4547.0,83.3,delivered
BOL-2026-000813,2026-07-09 20:50:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,5255.1,5320.1,87.5,delivered
BOL-2026-000814,2026-06-05 13:35:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6247.1,6338.2,92.4,delivered
BOL-2026-000815,2026-06-05 06:10:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,6561.9,6628.0,74.6,delivered
BOL-2026-000816,2026-06-25 08:30:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,4686.1,4749.2,89.9,delivered
BOL-2026-000817,2026-07-13 07:55:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,4620.5,4650.6,74.5,delivered
BOL-2026-000818,2026-07-03 18:45:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,3097.9,3133.2,85.3,quality_hold
BOL-2026-000819,2026-06-23 17:25:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,3480.3,3527.6,90.2,delivered
BOL-2026-000820,2026-07-05 15:10:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,5092.8,5152.2,85.9,delivered
BOL-2026-000821,2026-07-20 11:20:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,5752.9,5839.1,93.3,delivered
BOL-2026-000822,2026-07-29 08:45:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6845.7,6923.9,85.4,delivered
BOL-2026-000823,2026-07-21 14:40:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,5591.7,5664.2,78.8,delivered
BOL-2026-000824,2026-07-12 19:50:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,3089.3,3132.3,90.9,delivered
BOL-2026-000825,2026-07-09 11:50:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,5243.0,5375.0,96.5,delivered
BOL-2026-000826,2026-07-11 18:45:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,3963.1,4007.9,85.1,delivered
BOL-2026-000827,2026-07-18 14:30:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,7373.5,7470.4,89.2,delivered
BOL-2026-000828,2026-06-20 14:50:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,4133.4,4170.0,79.7,delivered
BOL-2026-000829,2026-06-02 14:35:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,5025.7,5106.4,95.7,delivered
BOL-2026-000830,2026-06-20 05:20:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,5643.4,5718.3,89.5,quality_hold
BOL-2026-000831,2026-07-17 05:00:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,5887.7,6029.1,94.8,delivered
BOL-2026-000832,2026-06-30 16:50:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,7527.2,7633.6,91.4,delivered
BOL-2026-000833,2026-06-09 21:05:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,7558.4,7682.2,96.4,delivered
BOL-2026-000834,2026-07-25 12:45:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,4580.6,4638.3,88.0,delivered
BOL-2026-000835,2026-07-18 12:30:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,4027.7,4065.0,80.6,delivered
BOL-2026-000836,2026-07-24 06:35:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,3542.2,3585.4,87.1,delivered
BOL-2026-000837,2026-06-18 13:10:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6942.6,6987.9,74.5,delivered
BOL-2026-000838,2026-07-11 06:55:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,4214.3,4281.8,83.2,delivered
BOL-2026-000839,2026-07-16 08:40:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,4864.7,4984.9,95.8,delivered
BOL-2026-000840,2026-07-30 13:20:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,4130.2,4165.5,79.0,delivered
BOL-2026-000841,2026-07-27 15:50:00,HSC,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6951.3,7065.8,96.6,delivered
BOL-2026-000842,2026-06-30 15:55:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,3481.9,3509.8,77.8,delivered
BOL-2026-000843,2026-06-05 18:45:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,4568.5,4631.6,90.7,delivered
BOL-2026-000844,2026-07-12 10:50:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,3014.8,3040.3,78.8,delivered
BOL-2026-000845,2026-07-09 08:10:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6684.5,6773.5,89.6,delivered
BOL-2026-000846,2026-07-10 18:25:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,3640.8,3670.6,78.2,delivered
BOL-2026-000847,2026-06-24 14:15:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,4888.8,4939.6,83.1,delivered
BOL-2026-000848,2026-07-09 05:00:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,6007.8,6156.2,95.8,delivered
BOL-2026-000849,2026-06-15 10:00:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,4248.8,4279.6,76.1,delivered
BOL-2026-000850,2026-07-29 08:00:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,7415.9,7499.0,84.9,delivered
BOL-2026-000851,2026-06-09 11:15:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,4277.8,4372.0,91.9,delivered
BOL-2026-000852,2026-07-01 11:45:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6488.2,6542.2,78.5,delivered
BOL-2026-000853,2026-07-20 05:20:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,5164.7,5236.0,80.0,delivered
BOL-2026-000854,2026-07-13 07:00:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,7677.1,7758.3,83.5,delivered
BOL-2026-000855,2026-06-28 18:55:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,5673.6,5712.7,75.3,delivered
BOL-2026-000856,2026-07-03 16:45:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,5871.5,6001.1,92.0,quality_hold
BOL-2026-000857,2026-06-19 17:20:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,3634.7,3723.5,95.4,quality_hold
BOL-2026-000858,2026-06-13 10:40:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,5246.8,5285.0,76.2,delivered
BOL-2026-000859,2026-07-01 13:05:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,5396.2,5487.0,97.4,delivered
BOL-2026-000860,2026-06-26 18:20:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,6982.0,7156.4,96.2,delivered
BOL-2026-000861,2026-07-01 10:25:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,7560.2,7653.1,87.3,delivered
BOL-2026-000862,2026-07-12 19:00:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,3879.1,3923.3,85.3,delivered
BOL-2026-000863,2026-07-03 08:35:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6403.3,6477.1,85.6,delivered
BOL-2026-000864,2026-07-23 09:05:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,4363.8,4430.6,94.0,delivered
BOL-2026-000865,2026-07-22 11:45:00,HSC,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,4998.8,5053.3,75.8,delivered
BOL-2026-000866,2026-07-14 15:00:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,3585.6,3622.7,83.0,delivered
BOL-2026-000867,2026-06-08 15:10:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6397.0,6470.4,85.5,delivered
BOL-2026-000868,2026-06-20 05:25:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,7564.3,7678.1,81.8,delivered
BOL-2026-000869,2026-07-17 09:15:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,4358.2,4458.0,93.2,delivered
BOL-2026-000870,2026-07-07 17:05:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,7632.2,7751.7,94.8,delivered
BOL-2026-000871,2026-07-24 10:30:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6612.3,6700.7,89.7,delivered
BOL-2026-000872,2026-07-04 18:55:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,6287.8,6362.4,77.2,delivered
BOL-2026-000873,2026-07-23 21:15:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,5286.9,5352.3,87.5,delivered
BOL-2026-000874,2026-07-19 16:45:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,3446.1,3486.9,86.3,delivered
BOL-2026-000875,2026-07-14 09:35:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,3403.1,3441.7,85.2,delivered
BOL-2026-000876,2026-07-21 14:10:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,4442.0,4503.3,80.0,delivered
BOL-2026-000877,2026-07-09 07:00:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,4982.5,5039.0,85.2,delivered
BOL-2026-000878,2026-07-22 16:20:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,3078.1,3122.1,91.8,delivered
BOL-2026-000879,2026-07-20 17:00:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,4428.7,4484.7,88.1,delivered
BOL-2026-000880,2026-07-14 13:25:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,3898.5,3948.0,78.4,delivered
BOL-2026-000881,2026-07-10 08:30:00,HSC,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,3063.9,3104.8,89.7,delivered
BOL-2026-000882,2026-06-30 20:20:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,4731.5,4795.8,90.2,delivered
BOL-2026-000883,2026-06-29 14:05:00,HSC,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6916.6,7012.2,90.7,delivered
BOL-2026-000884,2026-06-02 20:50:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,7042.0,7151.6,94.6,delivered
BOL-2026-000885,2026-06-07 19:10:00,HSC,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,7331.6,7436.2,91.7,delivered
BOL-2026-000886,2026-07-04 05:35:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,5733.3,5821.0,94.0,delivered
BOL-2026-000887,2026-06-01 18:30:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,5860.0,5970.4,87.3,delivered
BOL-2026-000888,2026-07-04 20:40:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6257.6,6352.2,93.6,delivered
BOL-2026-000889,2026-07-16 21:00:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,3304.9,3357.5,95.4,delivered
BOL-2026-000890,2026-07-03 20:45:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,6348.1,6411.6,74.5,delivered
BOL-2026-000891,2026-06-14 16:35:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,7363.5,7436.7,82.1,delivered
BOL-2026-000892,2026-07-23 19:10:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,4873.8,4954.5,84.0,delivered
BOL-2026-000893,2026-07-13 16:35:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,5984.8,6040.8,80.8,delivered
BOL-2026-000894,2026-07-14 09:10:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,3484.3,3521.9,84.0,delivered
BOL-2026-000895,2026-06-22 11:40:00,HSC,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,4713.8,4751.6,77.8,delivered
BOL-2026-000896,2026-07-26 06:05:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,4088.1,4138.7,87.5,delivered
BOL-2026-000897,2026-07-31 16:00:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,7302.3,7415.7,94.5,delivered
BOL-2026-000898,2026-07-10 08:55:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6835.1,6949.2,97.1,delivered
BOL-2026-000899,2026-07-30 08:40:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6023.6,6118.2,94.9,delivered
BOL-2026-000900,2026-06-12 14:55:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6516.2,6564.3,76.4,delivered
BOL-2026-000901,2026-06-25 09:05:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,4995.6,5107.6,92.5,delivered
BOL-2026-000902,2026-07-21 15:20:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,4787.7,4856.9,92.1,delivered
BOL-2026-000903,2026-07-14 09:40:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6848.5,6922.2,83.9,delivered
BOL-2026-000904,2026-07-03 21:50:00,HSC,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6696.7,6790.7,91.2,delivered
BOL-2026-000905,2026-06-05 15:25:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,5083.5,5137.0,83.4,quality_hold
BOL-2026-000906,2026-07-27 09:45:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6424.2,6510.3,89.8,delivered
BOL-2026-000907,2026-06-22 17:50:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6463.4,6525.9,81.5,delivered
BOL-2026-000908,2026-07-22 21:45:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,5141.7,5208.8,78.9,delivered
BOL-2026-000909,2026-07-20 19:55:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6114.0,6203.7,92.6,delivered
BOL-2026-000910,2026-06-07 15:30:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,3604.8,3666.1,97.8,delivered
BOL-2026-000911,2026-06-07 14:40:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,3112.4,3162.0,95.4,delivered
BOL-2026-000912,2026-06-19 14:55:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6513.5,6613.7,94.2,delivered
BOL-2026-000913,2026-07-05 08:00:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,5153.9,5218.1,87.7,quality_hold
BOL-2026-000914,2026-06-25 12:55:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,7292.8,7439.2,89.1,delivered
BOL-2026-000915,2026-07-10 16:20:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6431.3,6518.4,90.1,delivered
BOL-2026-000916,2026-07-06 12:05:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6949.6,7020.6,82.7,delivered
BOL-2026-000917,2026-07-16 18:05:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,3624.3,3655.6,79.2,delivered
BOL-2026-000918,2026-07-14 17:45:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,7185.7,7276.2,88.0,delivered
BOL-2026-000919,2026-07-31 20:55:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,3692.9,3736.5,77.1,delivered
BOL-2026-000920,2026-06-10 21:40:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,5272.1,5347.8,91.9,delivered
BOL-2026-000921,2026-06-27 08:45:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,RBOB,4774.0,4843.2,81.0,delivered
BOL-2026-000922,2026-06-09 14:25:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,6797.8,6851.0,77.4,delivered
BOL-2026-000923,2026-06-04 14:20:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,5346.2,5386.9,76.9,delivered
BOL-2026-000924,2026-07-25 18:35:00,BMT,METRO-BMT,METRO-PAYER,METRO-BILL,ULSD,7321.4,7429.5,92.8,delivered
